CustomerKey;FullName;BirthDate;Married;Gender;YearlyIncome;Education;Occupation;HouseOwner;Country;Address;DateFirstPurchase
24769;Brendan Lal;1984-07-07;0;Male;40000,00;Graduate Degree;Skilled Manual;1;United States;651 Bridgeview St;2023-10-23
24770;Isaac Wright;1979-05-13;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;2842 Inverness Drive;2023-08-02
24771;Samuel Harris;1983-08-16;1;Male;50000,00;Graduate Degree;Skilled Manual;1;Canada;3240 Turner Dr.;2023-03-02
24772;Greg Russell;1983-05-19;1;Male;50000,00;Graduate Degree;Skilled Manual;1;United States;7964 Concord Ct;2023-04-10
24773;Grace Stewart;1976-12-20;1;Female;70000,00;Graduate Degree;Skilled Manual;1;Canada;6841 Curletto Dr.;2023-04-16
24774;Xavier Gonzales;1976-09-18;0;Male;70000,00;Graduate Degree;Skilled Manual;1;United States;4372 B Way;2023-07-10
24775;Alexandra Alexander;1977-06-25;1;Female;70000,00;Graduate Degree;Skilled Manual;1;United States;9531 Harrison Street;2024-01-27
24776;Samantha Perry;1977-04-03;1;Female;70000,00;Graduate Degree;Skilled Manual;1;United States;833 Boxwood;2023-02-20
24777;Eric Adams;1982-01-30;1;Male;70000,00;Graduate Degree;Skilled Manual;0;United States;2840 Oak Wood Court;2023-02-12
24778;Sean Baker;1977-04-12;1;Male;70000,00;Graduate Degree;Skilled Manual;1;Canada;6132 Providence Dr.;2022-01-02
24779;Morgan Lee;1976-11-03;1;Female;70000,00;Graduate Degree;Skilled Manual;1;United States;9686 Willbrook Court;2023-03-24
24780;Courtney Hall;1977-01-17;1;Female;70000,00;Graduate Degree;Skilled Manual;1;United States;2306 El Pueblo Pl.;2023-03-07
24781;Carmen Garcia;1983-10-19;1;Female;50000,00;Graduate Degree;Skilled Manual;1;Canada;1936 Balance Ct;2022-01-04
24782;Nicole Morris;1977-08-06;1;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;7040 Isabel Dr.;2023-08-04
24783;Barry Raman;1978-02-01;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;9808 Deerfield Dr.;2023-09-17
24784;Megan Kelly;1977-11-09;0;Female;70000,00;Graduate Degree;Professional;0;United States;9906 Oak Grove Road;2023-04-03
24785;Cody Morris;1981-02-24;1;Male;40000,00;Bachelors;Skilled Manual;1;United States;5362 Ashley Way;2023-09-18
24786;Haley Adams;1981-01-20;1;Female;40000,00;Bachelors;Skilled Manual;1;Canada;8571 Mehaffey Way;2022-01-16
24787;Andrea Watson;1976-06-23;1;Female;40000,00;Bachelors;Skilled Manual;1;United States;3033 F St.;2023-09-11
24788;Ashley Bennett;1976-03-31;1;Female;40000,00;Bachelors;Skilled Manual;1;United States;1860 Holiday Hill Dr.;2023-09-15
24789;Tamara Hu;1975-12-10;1;Female;40000,00;Bachelors;Skilled Manual;1;United States;162 Maureen Lane;2023-09-27
24790;Rebekah Navarro;1981-08-02;1;Female;40000,00;Bachelors;Skilled Manual;1;United States;88, rue de l´Esplanade;2023-09-12
24791;Teresa Ortega;1975-11-22;1;Female;40000,00;Bachelors;Skilled Manual;1;United States;3261 Kane Circle;2023-09-17
24792;Clifford Malhotra;1976-04-15;1;Male;40000,00;Bachelors;Skilled Manual;1;United States;3356 Eastgate Ave.;2023-09-28
24793;Cole Morgan;1976-01-04;1;Male;40000,00;Bachelors;Skilled Manual;1;United States;8731 Overhill Rd.;2023-10-15
24794;Cody Sanchez;1975-04-02;1;Male;60000,00;Bachelors;Skilled Manual;1;United States;6211 Blenheim Way;2023-10-17
24795;Alexandra Lewis;1980-11-18;1;Female;60000,00;Bachelors;Skilled Manual;1;United States;1828 Mt. Olivet Place;2023-10-17
24796;Jessica Simmons;1975-05-19;1;Female;60000,00;Bachelors;Skilled Manual;1;United States;896 Mt. Washington Way;2023-10-03
24797;Dylan Flores;1975-05-05;0;Male;60000,00;Bachelors;Skilled Manual;0;United States;1308 B St.;2023-10-08
24798;Lawrence Moreno;1974-11-24;0;Male;60000,00;Bachelors;Skilled Manual;1;United States;6 Terra Calitina;2023-10-10
24799;Byron Sanz;1975-05-05;0;Male;60000,00;Bachelors;Skilled Manual;1;United States;463 Ahneita Dr;2023-10-25
24800;Eduardo Young;1976-12-12;0;Male;60000,00;Graduate Degree;Professional;0;United States;9155 Red Leaf;2023-10-15
24801;Chase Bailey;1977-01-07;0;Male;60000,00;Graduate Degree;Professional;1;United States;1767 Holton Court;2023-10-03
24802;Timothy Allen;1976-08-30;0;Male;70000,00;Graduate Degree;Professional;1;United States;4508 Valley Crest Drive;2023-04-02
24803;Anna Diaz;1979-09-20;1;Female;40000,00;High School;Skilled Manual;1;United States;426 San Rafael;2023-05-25
24804;Tonya Raji;1979-09-16;1;Female;70000,00;Bachelors;Skilled Manual;1;United States;2620 Turning View;2023-04-05
24805;Donna Luo;1978-11-14;1;Female;40000,00;High School;Skilled Manual;1;Canada;6312 Woodcrest Dr;2023-06-27
24806;Faith Russell;1975-09-22;1;Female;70000,00;Graduate Degree;Professional;1;United States;968 Davis Ave;2023-04-02
24807;Anne Moreno;1975-10-23;1;Female;70000,00;Graduate Degree;Professional;0;United States;2417 Pine St.;2023-04-12
24808;Eric Perez;1975-10-23;1;Male;70000,00;Graduate Degree;Professional;0;United States;2417 Pine St.;2023-04-07
24809;Alyssa Moore;1975-09-06;1;Female;70000,00;Graduate Degree;Professional;1;United States;1779 Rose Drive;2023-04-09
24810;Alyssa Richardson;1972-08-15;1;Female;50000,00;Bachelors;Skilled Manual;1;United States;1589 Mt. Tamalpais Place;2023-10-26
24811;Trinity Ramirez;1973-01-08;0;Female;50000,00;Bachelors;Skilled Manual;0;United States;4240 Lexington Road;2023-10-01
24812;Johnathan Sai;1972-02-15;1;Male;80000,00;Bachelors;Skilled Manual;1;United States;1168 Escobar;2023-06-03
24813;Armando Schmidt;1972-04-19;1;Male;80000,00;Bachelors;Skilled Manual;1;United States;3495 Virginia Lane;2023-04-13
24814;Gabriel Washington;1971-10-30;0;Male;60000,00;Graduate Degree;Professional;1;United States;7656 Ramsey Circle;2023-11-03
24815;Victoria Clark;1971-12-12;0;Female;70000,00;Graduate Degree;Professional;1;United States;3398 Farm Bureau Road;2023-04-09
24816;Lauren Perry;1975-05-19;1;Female;60000,00;Graduate Degree;Professional;0;Canada;7938 Blue Ridge;2023-06-28
24817;Victoria Richardson;1986-04-06;1;Female;60000,00;Graduate Degree;Professional;1;Canada;413 Rishell Ct;2022-01-17
24818;Diane Rubio;1974-09-15;1;Female;70000,00;Graduate Degree;Professional;1;United States;3725 Odin Dr.;2023-04-26
24819;Jack Shan;1980-08-12;1;Male;70000,00;Graduate Degree;Professional;1;United States;2588 Wellington Ct;2023-04-14
24820;David Clark;1980-10-08;1;Male;70000,00;Graduate Degree;Professional;1;United States;9010 Longview Road;2023-02-04
24821;Melissa Alexander;1975-03-19;1;Female;70000,00;Graduate Degree;Professional;1;United States;7174 Ravenwood;2023-07-22
24822;Paige Cook;1974-09-08;1;Female;70000,00;Graduate Degree;Professional;1;United States;612 Patricia Ave.;2023-08-07
24823;Vincent Zhao;1986-02-10;1;Male;70000,00;Graduate Degree;Professional;1;United States;1105 Meadowbrook Drive;2024-01-18
24824;Alexandria Wood;1971-03-08;0;Female;40000,00;Bachelors;Professional;1;Canada;417 Silver Oak Pl;2022-01-15
24825;Zoe Sanders;1976-04-15;1;Female;50000,00;Bachelors;Skilled Manual;1;Canada;4256 Ashmount Way;2023-09-15
24826;Richard Powell;1971-02-22;1;Male;50000,00;Bachelors;Skilled Manual;0;United States;465 Falcon Place;2023-07-10
24827;Alexander Martinez;1970-12-08;1;Male;50000,00;Bachelors;Skilled Manual;1;United States;2524 Garden Ave.;2023-04-07
24828;Brooke Reed;1970-08-31;0;Female;60000,00;Graduate Degree;Professional;1;United States;1770 Holiday Hills;2023-11-17
24829;Ethan Patterson;1970-08-24;1;Male;60000,00;Graduate Degree;Professional;0;United States;3674 Green Valley Rd;2023-02-08
24830;Alexandra Cox;1971-03-08;1;Female;60000,00;Graduate Degree;Professional;1;United States;7776 Cordoba Way;2023-04-13
24831;Jackson Diaz;1976-07-09;0;Male;60000,00;Graduate Degree;Professional;1;United States;1669 Warwick Dr;2023-11-12
24832;Morgan Martin;1971-01-30;1;Female;60000,00;Graduate Degree;Professional;0;Canada;5969 Meadowbrook Court;2022-01-27
24833;Deanna Ruiz;1973-08-17;0;Female;40000,00;Graduate Degree;Clerical;1;France;988, quai de Grenelle;2023-09-17
24834;Bethany Jai;1979-03-03;1;Female;40000,00;Graduate Degree;Clerical;1;Germany;Postfach 99 01 01;2023-04-27
24835;Angel Morgan;1979-10-24;0;Male;40000,00;Graduate Degree;Clerical;1;United Kingdom;4576 N Ranchford Court;2023-11-10
24836;Taylor Robinson;1930-12-13;0;Female;10000,00;Partial College;Manual;0;France;8, rue de l´Avenir;2023-10-24
24837;Wyatt Lewis;1974-05-02;0;Male;130000,00;Partial College;Professional;0;Germany;Auf der Krone 9249;2023-08-17
24838;Elijah Young;1968-05-22;0;Male;130000,00;Partial College;Professional;0;Germany;Hochstr 8666;2023-09-19
24839;Tamara Goldberg;1961-12-15;0;Female;120000,00;High School;Professional;0;Germany;Helsenbergbogen 99;2023-01-29
24840;Marco Sai;1973-06-06;1;Male;120000,00;Partial High School;Professional;0;United Kingdom;5985 Valmar Dr.;2023-12-11
24841;Andres Jai;1966-11-01;1;Male;90000,00;High School;Professional;1;France;625, rue Basse-du-Rocher;2023-12-17
24842;Monique Alonso;1966-05-18;0;Female;90000,00;High School;Professional;0;France;558, rue Marbeuf;2023-06-16
24843;Bryant Subram;1960-10-22;1;Male;130000,00;Partial College;Professional;0;Germany;Zollstr 62;2023-09-21
24844;Maria Ward;1955-08-29;0;Female;70000,00;High School;Professional;1;France;39, avenue des Laurentides;2023-12-11
24845;Tyrone Jimenez;1955-11-13;1;Male;70000,00;High School;Professional;1;France;2225, avenue de la Gare;2023-10-03
24846;Naomi Navarro;1950-02-14;0;Female;80000,00;Bachelors;Management;0;Germany;Nonnendamm 3;2023-06-07
24847;Tonya Nath;1950-01-15;1;Female;130000,00;Bachelors;Management;1;United Kingdom;1873 Courtland Drive;2023-06-17
24848;Jeffery Zhou;1950-11-23;1;Male;70000,00;High School;Professional;1;Germany;Kappellweg 367;2024-01-13
24849;Brianna Ward;1952-02-06;1;Female;100000,00;Bachelors;Management;0;France;6983, place du Tertre;2023-11-04
24850;Emmanuel Perez;1951-12-30;1;Male;120000,00;Bachelors;Management;1;Germany;Potsdamer Straße 242;2023-09-07
24851;Leslie Ortega;1951-12-06;1;Female;130000,00;Partial College;Professional;1;United Kingdom;1264 Eureka Lane;2023-07-10
24852;Carla Martinez;1951-07-03;1;Female;170000,00;Bachelors;Management;1;United Kingdom;55 St. George Dr.;2023-06-24
24853;Miguel Long;1959-10-02;0;Male;80000,00;Partial College;Professional;1;United Kingdom;7056 Roble Road;2023-08-17
24854;Emma Jenkins;1959-09-12;0;Female;110000,00;Partial College;Professional;1;Germany;Zollhof 4822;2023-07-06
24855;Kaylee Wright;1970-10-19;0;Female;130000,00;Partial College;Professional;0;Germany;Rykestr 295;2023-02-17
24856;Candice Huang;1959-08-11;1;Female;130000,00;Partial College;Professional;0;Germany;Kurfürstenstr 4164;2023-10-09
24857;Anna Henderson;1965-04-16;1;Female;130000,00;High School;Professional;1;United Kingdom;5725 Oak Grove Road;2023-06-29
24858;Calvin Xie;1959-11-02;1;Male;130000,00;High School;Professional;1;United Kingdom;6915 San Ramon Valley Blvd.;2023-04-12
24859;Cesar Arun;1960-03-25;0;Male;130000,00;High School;Professional;0;United Kingdom;9120 Springfield Drive;2024-01-25
24860;Douglas Garcia;1960-04-10;0;Male;170000,00;Partial High School;Professional;0;United Kingdom;5795 Birch Bark Road;2023-06-16
24861;Evelyn Vance;1958-10-05;1;Female;90000,00;Partial College;Professional;1;France;2, route de Marseille;2023-10-28
24862;Tamara Zhou;1958-12-11;1;Female;100000,00;Bachelors;Management;0;France;2811, rue des Ecoles;2023-06-09
24863;Wesley Sun;1958-08-11;0;Male;100000,00;Bachelors;Management;0;France;211, rue Basse-du-Rocher;2023-03-09
24864;Jeffery Sun;1957-08-07;1;Male;90000,00;Partial College;Professional;1;Germany;Klara Straße 6384;2023-07-19
24865;Ashley Griffin;1969-05-22;0;Female;160000,00;Bachelors;Management;0;United Kingdom;584 Laguna St.;2023-07-25
24866;Alejandro Nath;1962-02-07;1;Male;80000,00;High School;Professional;1;France;172, avenue Foch;2023-03-09
24867;Beth Suarez;1956-11-13;0;Female;90000,00;High School;Professional;1;Germany;Unter Linden 754;2023-08-05
24868;Darryl Hu;1957-03-21;1;Male;130000,00;High School;Professional;1;United Kingdom;1172 Flamingo Dr.;2023-07-17
24869;Misty Shock;1956-10-09;1;Male;130000,00;High School;Professional;0;United Kingdom;5959 C Olivera Rd;2023-09-23
24870;Taylor Morgan;1956-09-10;1;Female;150000,00;Bachelors;Management;1;United Kingdom;9613 Camino Royale;2023-07-12
24871;Kelsey Luo;1961-05-20;0;Female;90000,00;High School;Management;0;France;935, rue Mazagran;2023-07-14
24872;Alisha Raje;1961-09-29;0;Female;90000,00;High School;Management;1;France;99, rue Saint Denis;2023-03-15
24873;Alisha Li;1955-09-30;0;Female;110000,00;Partial College;Management;0;Germany;Alderstr 2577;2023-11-27
24874;Wendy Moreno;1954-09-13;1;Female;90000,00;High School;Management;0;France;1416, place de la Concorde;2023-10-16
24875;Darryl Zhang;1954-11-18;0;Male;90000,00;High School;Management;1;Germany;Alderstr 8739;2023-06-27
24876;Jarrod Subram;1955-01-19;0;Male;130000,00;High School;Management;0;Germany;Wasserstr 64;2023-04-20
24877;Mandy Zhao;1953-12-03;1;Female;80000,00;High School;Management;1;France;65, rue Faubourg St Antoine;2024-01-02
24878;Sandra Wang;1953-10-11;1;Female;90000,00;High School;Management;1;France;55, rue du Départ;2023-05-19
24879;Desiree Munoz;1953-10-09;1;Female;90000,00;Partial High School;Skilled Manual;1;Germany;Westheimer Straße 7606;2023-10-07
24880;Summer Chandra;1953-09-05;1;Female;110000,00;High School;Management;1;United Kingdom;5950 Coldwater Drive;2023-12-18
24881;Tasha Ashe;1953-08-23;1;Female;150000,00;High School;Management;1;United Kingdom;4397 Lakewood Court;2023-06-12
24882;Meredith Srini;1953-04-26;1;Female;90000,00;Partial High School;Skilled Manual;0;France;91, cours Mirabeau;2023-03-11
24883;Stacey Lin;1958-03-22;0;Female;100000,00;Partial High School;Professional;0;Germany;Klara Straße 8422;2023-01-04
24884;Michele Fernandez;1981-02-15;1;Female;60000,00;Bachelors;Professional;1;Australia;9808 Virginia Circle;2023-09-30
24885;Corey Xie;1981-05-01;0;Male;60000,00;Bachelors;Professional;1;Australia;6277 Greenview Court;2024-01-11
24886;Joy Romero;1980-07-05;0;Female;60000,00;Bachelors;Professional;1;Australia;6746 River Ash Court;2023-06-29
24887;Micah Sun;1986-05-01;0;Male;70000,00;Bachelors;Professional;0;Australia;6045 Holiday Hills Dr.;2022-03-01
24888;Roy Srini;1980-07-10;0;Male;70000,00;Bachelors;Professional;0;Australia;6093 Hilltop Road;2022-03-11
24889;Kelli She;1981-06-18;1;Female;70000,00;Bachelors;Professional;1;Australia;9323 Cowell Road;2022-03-29
24890;Brenda Van;1981-07-09;0;Female;70000,00;Bachelors;Professional;1;Australia;6827 Seagull Court;2023-02-07
24891;Bianca Chen;1982-01-12;0;Female;70000,00;Bachelors;Professional;1;Australia;1867 Sands;2023-12-08
24892;Arthur Alvarez;1980-10-21;0;Male;70000,00;Bachelors;Professional;0;Australia;6993 Whyte Park Ave.;2023-12-19
24893;Alvin Chande;1979-09-23;0;Male;60000,00;Bachelors;Professional;0;Australia;4708 Biscayne Court;2023-05-20
24894;Jaime Jai;1985-04-21;0;Male;70000,00;Bachelors;Professional;0;Australia;9059 Salvio St.;2023-02-17
24895;Dalton Henderson;1980-05-09;1;Male;70000,00;Bachelors;Professional;0;Australia;6751 East 25th St;2023-03-03
24896;Kendra Ramos;1980-10-04;0;Female;80000,00;Bachelors;Professional;1;Australia;4927 Virgil Street;2023-11-18
24897;Glenn Hu;1985-07-12;1;Male;80000,00;Bachelors;Professional;1;Australia;6703 Milburn Dr.;2023-07-15
24898;Mallory Gomez;1985-06-09;0;Female;80000,00;Bachelors;Professional;1;Australia;4037 San View Way;2023-04-24
24899;Vincent Zhu;1978-07-18;0;Male;80000,00;Bachelors;Professional;0;Australia;2375 Elwood Drive;2023-02-20
24900;Ebony Perez;1979-08-01;0;Female;90000,00;Bachelors;Professional;1;Australia;5932 Rainier Dr.;2022-04-24
24901;Clarence She;1985-04-21;0;Male;110000,00;Partial College;Management;0;Australia;5310 Buena Vista Ave.;2022-04-19
24902;Jill Murphy;1984-08-02;0;Female;90000,00;Bachelors;Professional;1;Australia;9529 Oonegal Court;2022-04-04
24903;Tracy Black;1978-10-07;0;Female;90000,00;Bachelors;Professional;0;Australia;744 Piedra Dr.;2022-04-23
24904;Jaclyn Yuan;1984-10-09;1;Female;90000,00;Bachelors;Professional;1;Australia;8281 Rhoda Way;2022-04-13
24905;Kelsey Nara;1979-04-21;1;Female;90000,00;Bachelors;Professional;1;Australia;8348 Holiday Hill Dr.;2022-05-02
24906;Donna Raji;1977-12-19;0;Female;80000,00;Bachelors;Professional;0;Australia;2304 La Canada;2023-04-04
24907;Megan Price;1979-02-24;1;Female;100000,00;High School;Management;1;Australia;4352 Olive Ave.;2022-05-28
24908;Marc Blanco;1983-05-19;0;Male;90000,00;Bachelors;Professional;1;Australia;4367 Citrus Ave.;2022-05-15
24909;Grant Yuan;1978-06-11;1;Male;100000,00;High School;Management;0;Australia;6924 Santa Barbara;2022-05-26
24910;Terrance Madan;1978-02-10;1;Male;100000,00;High School;Management;1;Australia;2024 Belle Dr;2022-05-07
24911;Martin Madan;1982-02-14;0;Male;80000,00;Bachelors;Professional;0;Australia;6152 Buckingham Dr.;2023-07-31
24912;Krystal Li;1978-05-27;0;Female;110000,00;High School;Management;0;Australia;9682 Concord Blvd.;2022-06-06
24913;Kelsey Lal;1977-02-10;1;Female;90000,00;Bachelors;Professional;0;Australia;2087 Plaza Del Rio;2022-06-07
24914;Heather Zhou;1982-12-14;1;Female;90000,00;Bachelors;Professional;0;Australia;486 Pacifica Avenue;2022-06-25
24915;Stanley Patel;1982-03-19;0;Male;100000,00;High School;Management;1;Australia;1977 Sun Rise Drive;2022-06-29
24916;Kara Pal;1976-05-15;0;Female;90000,00;Bachelors;Professional;0;Australia;4986 Norse Drive;2022-06-19
24917;Arthur Gomez;1976-01-18;0;Male;90000,00;Bachelors;Professional;0;Australia;1782 Camino Solano;2022-06-06
24918;Warren Cai;1981-02-16;0;Male;90000,00;Bachelors;Professional;0;Australia;7282 Michele Drive;2022-06-11
24919;Carl Shan;1976-02-22;1;Male;100000,00;Partial High School;Professional;1;Australia;8741 Clark Creek Lane;2022-06-15
24920;Amy Cai;1981-10-22;1;Female;110000,00;High School;Management;1;Australia;2225 Ashford Court;2022-06-08
24921;Curtis He;1975-12-01;0;Male;120000,00;Partial High School;Professional;0;Australia;8196 Alexander Pl;2022-07-10
24922;Naomi Jimenez;1975-10-06;1;Female;120000,00;Partial High School;Professional;1;Australia;4379 Lakeside Court;2022-07-09
24923;Ebony Sara;1981-03-31;1;Female;120000,00;Partial High School;Professional;0;Australia;7176 A St.;2022-06-30
24924;Richard Anderson;1977-01-14;1;Male;110000,00;High School;Management;0;Australia;4877 Limewood Place;2022-07-08
24925;Erick Perez;1954-05-27;0;Male;30000,00;High School;Professional;0;United States;7407 Spring Water St.;2023-12-15
24926;Eric Roberts;1959-11-03;0;Male;30000,00;High School;Professional;0;United States;667 Miller Dr.;2023-12-24
24927;Kaitlyn Harris;1954-01-08;0;Female;30000,00;High School;Professional;0;United States;4393 Glenhaven Ave;2023-04-04
24928;Timothy Wright;1953-10-07;0;Male;30000,00;High School;Professional;0;United States;1851 Pecan Pl.;2023-04-13
24929;Lucas Bailey;1954-03-10;0;Male;30000,00;High School;Professional;1;United States;2021 Ladera Court;2023-06-16
24930;Abigail Lewis;1953-06-09;1;Female;30000,00;High School;Professional;1;United States;7419 San Ramon Road;2023-02-12
24931;Brianna Miller;1943-01-30;0;Female;40000,00;High School;Professional;1;United States;4681 Deerfield Dr.;2023-07-07
24932;Richard Jones;1942-09-07;1;Male;40000,00;High School;Professional;1;United States;4663 High Maple Court;2023-05-29
24933;Regina Sanchez;1948-05-21;0;Female;50000,00;Graduate Degree;Management;0;United States;1908 Pansy Dr.;2023-03-31
24934;Lindsay Tang;1942-10-20;0;Female;50000,00;Graduate Degree;Management;0;United States;9667 Hermosa;2023-12-03
24935;James Hayes;1943-11-06;0;Male;60000,00;Graduate Degree;Management;1;United States;2474 Madhatter Ln;2023-09-06
24936;Caleb Scott;1949-05-17;1;Male;60000,00;Graduate Degree;Management;1;United States;9458 Camino Estrada;2023-11-10
24937;Jordan Evans;1945-03-20;0;Female;60000,00;Graduate Degree;Management;1;United States;7614 Heron Ct;2023-12-03
24938;Julia Martinez;1944-12-20;1;Female;60000,00;Graduate Degree;Management;1;United States;9891 Sepulveda Ct.;2023-06-28
24939;Elizabeth Barnes;1944-11-02;0;Female;60000,00;Graduate Degree;Management;1;Canada;8186 Geary;2023-08-18
24940;Fernando Martin;1945-12-24;1;Male;60000,00;Bachelors;Management;1;United States;7559 Worth Ct.;2023-01-28
24941;Wyatt Garcia;1945-10-22;1;Male;60000,00;Bachelors;Management;1;United States;9453 Sharon Dr.;2023-03-22
24942;Steven James;1946-01-21;1;Male;60000,00;Bachelors;Management;0;United States;5723 C Wharton Way;2023-10-29
24943;Darrell Chander;1946-01-06;1;Male;60000,00;Bachelors;Management;1;United States;3403 Meadowbrook;2023-11-26
24944;Whitney Garcia;1946-03-11;1;Female;60000,00;Bachelors;Management;1;United States;5854 Eagle Way;2023-03-30
24945;Logan Harris;1951-12-07;1;Male;60000,00;Bachelors;Management;1;United States;1455 Fountain Road;2023-05-12
24946;Sarah Hughes;1946-06-10;0;Female;60000,00;Graduate Degree;Management;1;United States;7932 Pierce Ct.;2023-04-21
24947;Aaron Phillips;1946-08-05;0;Male;40000,00;High School;Professional;0;Canada;233 Waterview Terr.;2023-06-02
24948;Nathan Carter;1946-08-29;1;Male;50000,00;Bachelors;Management;1;United States;3526 Dover Way;2023-09-23
24949;Devin Howard;1947-05-10;0;Male;50000,00;Bachelors;Management;1;United States;946 Santa Barbara Rd.;2023-10-29
24950;Stephanie Alexander;1947-03-28;0;Female;50000,00;Bachelors;Management;1;United States;3475 Chablis Court;2023-09-14
24951;Jeremy Ward;1949-03-24;1;Male;60000,00;Bachelors;Management;1;United States;4605 Merced Circle;2023-07-30
24952;Amanda Long;1949-03-10;0;Female;60000,00;Bachelors;Management;0;United States;10 Napa Ct.;2023-02-13
24953;Aaron Green;1950-04-06;1;Male;30000,00;Partial High School;Clerical;0;United States;8486 Hazelwood Lane;2023-06-13
24954;Jonathan Long;1952-07-05;1;Male;40000,00;High School;Professional;1;United States;2769 San Jose Drive;2023-10-07
24955;Donald Perez;1951-05-05;0;Male;30000,00;Partial High School;Skilled Manual;1;United States;6998 Courthouse Drive;2023-07-07
24956;Ariana Ward;1951-02-02;1;Female;30000,00;Partial High School;Skilled Manual;1;United States;3764 Olive Hill;2023-07-07
24957;Anna Howard;1950-10-19;1;Female;30000,00;Partial High School;Skilled Manual;1;United States;8290 Margaret Ct.;2023-07-04
24958;Tamara Xu;1951-12-02;0;Female;40000,00;High School;Professional;0;United States;5587 Stanley Dollar Dr.;2023-11-17
24959;Kristy Blanco;1952-04-15;0;Female;70000,00;Bachelors;Management;1;United States;2447 Pacifica Ave.;2023-04-16
24960;Brianna Gray;1951-08-08;0;Female;70000,00;Bachelors;Management;0;Canada;1107 La Corte Bonita;2022-01-18
24961;Alexandra Bennett;1952-12-29;1;Female;40000,00;High School;Professional;1;United States;6500 S St.;2023-07-04
24962;Jonathan Jai;1953-04-24;1;Male;40000,00;High School;Professional;1;United States;413 West Road;2023-07-22
24963;Erica Zhao;1952-10-15;1;Female;40000,00;High School;Professional;1;United States;3629 Warren St.;2023-04-21
24964;Samantha Anderson;1953-01-16;1;Female;40000,00;High School;Professional;0;United States;6359 Jill Ave.;2024-01-17
24965;Justin Hayes;1953-04-26;1;Male;40000,00;High School;Professional;0;United States;2501 Wilke Drive;2023-06-22
24966;Jade Cooper;1952-07-08;0;Female;70000,00;Bachelors;Management;0;United States;3207 Linton Terr;2023-04-20
24967;Jasmine Reed;1953-08-17;0;Female;40000,00;High School;Professional;1;Canada;6228 Palm Avenue;2023-12-30
24968;Dalton Moore;1953-08-17;1;Male;60000,00;Partial College;Professional;1;United States;363 St Paul Way;2023-06-27
24969;Vanessa Gonzales;1959-09-23;1;Female;60000,00;Partial College;Professional;1;United States;7773 Hillcrest;2023-02-24
24970;Blake Wright;1953-10-16;1;Male;60000,00;Partial College;Professional;1;United States;287 Firestone Drive;2023-06-15
24971;Brittney Lin;1959-08-18;1;Female;60000,00;Partial College;Professional;1;United States;3682 Diablo View Road;2023-10-31
24972;Edward Garcia;1959-09-23;0;Male;60000,00;Bachelors;Management;0;United States;3121 Spar Court;2023-11-03
24973;Arianna Rivera;1953-08-12;1;Female;60000,00;Bachelors;Management;1;United States;3985 Dolores Way;2023-06-04
24974;Eduardo Carter;1953-11-29;1;Male;60000,00;Bachelors;Management;1;United States;9109 Pinetree Court;2023-09-08
24975;Julia James;1960-08-04;0;Female;60000,00;Partial College;Professional;1;Canada;6957 Olivewood Ct.;2023-10-18
24976;Stephanie Cooper;1955-01-14;1;Female;60000,00;Partial College;Professional;1;Canada;4365 B Eagle Peak Rd.;2022-01-02
24977;Sophia Green;1955-01-09;1;Female;60000,00;Partial College;Professional;1;Canada;1506 St. George Court;2022-01-11
24978;Kaylee Stewart;1960-09-11;1;Female;60000,00;Partial College;Professional;1;United States;8599 Central Blvd.;2023-07-14
24979;Jada Adams;1954-12-04;1;Female;60000,00;Partial College;Professional;1;United States;7544 Woodside Court;2023-11-11
24980;Savannah Phillips;1954-12-29;1;Female;60000,00;Partial College;Professional;1;United States;998 Green Hill Rd.;2023-06-04
24981;Jose Davis;1955-11-03;1;Male;60000,00;Partial College;Professional;1;United States;711 Houston Ct.;2023-09-13
24982;Devin King;1961-10-13;1;Male;60000,00;Partial College;Professional;1;United States;9803 Holiday Hill Dr;2023-04-28
24983;Morgan Griffin;1956-02-18;0;Female;70000,00;Partial College;Professional;1;United States;9595 Barbie Dr.;2023-10-30
24984;William Moore;1955-08-30;1;Male;70000,00;Partial College;Professional;1;United States;5762 Glenmount Drive;2023-08-02
24985;Jenna Phillips;1955-12-02;1;Female;80000,00;Bachelors;Management;1;United States;4630 Candlestick Drive;2023-09-06
24986;Isabelle Griffin;1957-06-10;1;Female;60000,00;High School;Professional;1;Canada;8609 Eagle Ct;2023-11-02
24987;Kristopher Chandra;1956-10-15;1;Male;60000,00;Partial College;Professional;1;United States;2133 Turner Dr.;2023-11-12
24988;Kayla Diaz;1956-10-07;1;Female;70000,00;Partial College;Professional;1;United States;2013 Fitzuren;2023-04-04
24989;Arianna Peterson;1958-02-03;1;Female;70000,00;High School;Professional;1;United States;8762 Terrace;2023-02-03
24990;Timothy Collins;1958-05-19;1;Male;70000,00;High School;Professional;1;United States;8139 Clark Creek Lane;2023-04-25
24991;Luke Bryant;1957-11-04;0;Male;70000,00;Partial High School;Skilled Manual;1;United States;6978 Hoke Dr;2023-04-13
24992;Faith Bryant;1963-03-09;1;Female;70000,00;Partial High School;Skilled Manual;1;United States;6267 Morello Heights Circle;2023-06-05
